"March On","Musician","Unknown"
"Nas","Musician","Unknown"
"Near Death Experience","Musician","Unknown"
"Non-Aggression Pact","Musician","Unknown"
"Osdorp Posse","Musician","Unknown"
"Pasquez, Emilio","Musician","Unknown"
"Pornosect","Musician","Unknown"
"Prager Handgriff","Musician","Unknown"
"Puff Daddy","Musician","Unknown"
"Severe Illusion","Musician","Unknown"
"Sonic Grip","Musician","Unknown"
"Spice Girls, The","Musician","Unknown"
"System 01","Musician","Unknown"
"Tosti","Musician","Unknown"
"Tribe of Circle","Musician","Unknown"
"Trip One","Musician","Unknown"
"Vampire Rodents","Musician","Unknown"
"AAAK","Musician","Unknown"
"Abelcain","Musician","Unknown"
"American Head Charge","Musician","Unknown"
"Angels In Bondage","Musician","Unknown"
"Arrakis","Musician","Unknown"
"ATD Convention","Musician","Unknown"
"Big Punisher","Musician","Unknown"
"Celtic Frost","Musician","Unknown"
"Code 61","Musician","Unknown"
"Coil/Zos Kia","Musician","Unknown"
"Cruciform Injection","Musician","Unknown"
"Digital White Noise...","Musician","Unknown"
"DJ Ellis Dee","Musician","Unknown"
"DJ Rob","Musician","Unknown"
"El-P","Musician","Unknown"
"Excessive Force","Musician","Unknown"
"Genocide Organ","Musician","Unknown"
"Happy Mondays","Musician","Unknown"
"Heavy D & the Boyz","Musician","Unknown"
"Hobson's Choice","Musician","Unknown"
"Isis","Musician","Unknown"
"Lagwagon","Musician","Unknown"
"Lull","Musician","Unknown"
"Maschinenzimmer 412","Musician","Unknown"
"NVMPH","Musician","Unknown"
"Oasis","Musician","Unknown"
"Pants & Corset","Musician","Unknown"
"Paradise Lost","Musician","Unknown"
"Paradox","Musician","Unknown"
"Pickford, Andy","Musician","Unknown"
"Prime Minister Pete Nice and Daddy Rich","Musician","Unknown"
"React 2 Rhythm","Musician","Unknown"
"Rechenzentrum","Musician","Unknown"
"Recoil","Musician","Unknown"
"Schutze, Paul","Musician","Unknown"
"Showbiz & AG","Musician","Unknown"
"Shy FX & Gunsmoke","Musician","Unknown"
"Stetsasonic","Musician","Unknown"
"This Digital Ocean","Musician","Unknown"
"Throbbing Gristle","Musician","Unknown"
"Today is the Day","Musician","Unknown"
"Two Pieces","Musician","Unknown"
"Urban Ambience","Musician","Unknown"
"A&E Department","Musician","Unknown"
"Amazone","Musician","Unknown"
"Antiloop","Musician","Unknown"
"Babylon Zoo","Musician","Unknown"
"Beborn Beton","Musician","Unknown"
"Benestrophe","Musician","Unknown"
"Black Dahlia","Musician","Unknown"
"Blutengel","Musician","Unknown"
"Caterwaul","Musician","Unknown"
"Certain Ratio, A","Musician","Unknown"
"Chris and Cosey","Musician","Unknown"
"Clash, The","Musician","Unknown"
"Commander Tom","Musician","Unknown"
"Confetti's","Musician","Unknown"
"Crooklyn Dodgers","Musician","Unknown"
"Dan Reed Network","Musician","Unknown"
"Dano","Musician","Unknown"
"Dead Eyes Open","Musician","Unknown"
"Deconstruction","Musician","Unknown"
"Denoument","Musician","Unknown"
"Diatribe","Musician","Unknown"
"Dillinja","Musician","Unknown"
"Diverje","Musician","Unknown"
"DJ Quik","Musician","Unknown"
"DJ Scud","Musician","Unknown"
"Dresden","Musician","Unknown"
"Drome","Musician","Unknown"
"Dylan","Musician","Unknown"
"Eazy-E","Musician","Unknown"
"Electroliners","Musician","Unknown"
"Executor","Musician","Unknown"
"Genaside II","Musician","Unknown"
"Grandmaster Melle Mel & The Furious Five","Musician","Unknown"
"Hyper On Experience","Musician","Unknown"
"Igor","Musician","Unknown"
"In the Nursery","Musician","Unknown"
"Incubated Sounds","Musician","Unknown"
"Indian Rope Burn","Musician","Unknown"
"Intelligentsia","Musician","Unknown"
"Jedi Knights","Musician","Unknown"
"Jem 77","Musician","Unknown"
"jhno","Musician","Unknown"
"Ka-Spel, Edward","Musician","Unknown"
"Kid Frost","Musician","Unknown"
"Kool G Rap & DJ Polo","Musician","Unknown"
"Krieger","Musician","Unknown"
"Lawler, Paul","Musician","Unknown"
"Lazarus Effect","Musician","Unknown"
"Liquid Sex Decay","Musician","Unknown"
"Livesexact","Musician","Unknown"
"Maceo & the Macks","Musician","Unknown"
"Machines of Loving Grace","Musician","Unknown"
"Mandragora","Musician","Unknown"
"Mardi Gras Brass Band","Musician","Unknown"
"Meng Syndicate","Musician","Unknown"
"Michael White Line","Musician","Unknown"
"Michael, George","Musician","Unknown"
"Misteria","Musician","Unknown"
"Moev","Musician","Unknown"
"Morbid Savouring","Musician","Unknown"
"Morgenstern","Musician","Unknown"
"Nasa","Musician","Unknown"
"Naz A.K.A. Naz","Musician","Unknown"
"Neophyte","Musician","Unknown"
"Nightwish","Musician","Unknown"
"Odyssey 2000","Musician","Unknown"
"Out of the Ordinary","Musician","Unknown"
"Paffendorf","Musician","Unknown"
"Pascal & Sponge","Musician","Unknown"
"Phallus Dei","Musician","Unknown"
"Pneumonia","Musician","Unknown"
"PPK","Musician","Unknown"
"Preston, Joe","Musician","Unknown"
"Pride and Fall","Musician","Unknown"
"Project Pitchfork","Musician","Unknown"
"Protocol X","Musician","Unknown"
"Re_Agent","Musician","Unknown"
"Rectal Surgery","Musician","Unknown"
"Red Flag","Musician","Unknown"
"Ride","Musician","Unknown"
"Rush, Ed","Musician","Unknown"
"SA42","Musician","Unknown"
"Scarface","Musician","Unknown"
"Scat Opera","Musician","Unknown"
"Scope","Musician","Unknown"
"Sheep On Drugs","Musician","Unknown"
"Snack Attack","Musician","Unknown"
"Sol Invictus","Musician","Unknown"
"Source Code","Musician","Unknown"
"Spazz","Musician","Unknown"
"Spillsbury","Musician","Unknown"
"Stranglers","Musician","Unknown"
"Talisker Tale","Musician","Unknown"
"Tear Ceremony","Musician","Unknown"
"Tech N9ne","Musician","Unknown"
"Technoir","Musician","Unknown"
"Twiztid","Musician","Unknown"
"U2","Musician","Unknown"
"U96","Musician","Unknown"
"US3","Musician","Unknown"
"Warren G","Musician","Unknown"
"Welle Erdball","Musician","Unknown"
"What's","Musician","Unknown"
"Wishdokta","Musician","Unknown"
"X-Change","Musician","Unknown"
"Zebra-n","Musician","Unknown"
"Zerotonine","Musician","Unknown"
"+killthemanbecomethemonster+","Musician","Unknown"
"1000 Homo DJs","Musician","Unknown"
"16 Volt","Musician","Unknown"
"23 Skidoo","Musician","Unknown"
"29 Died","Musician","Unknown"
"3 Phase","Musician","Unknown"
"3rd Mind","Musician","Unknown"
"9-10 Boy","Musician","Unknown"
"A.K.A.","Musician","Unknown"
"A.R. Kane","Musician","Unknown"
"Acid Bath","Musician","Unknown"
"Acid Horse","Musician","Unknown"
"Acme","Musician","Unknown"
"Add N to X","Musician","Unknown"
"Affecto","Musician","Unknown"
"Age of Chance","Musician","Unknown"
"Agoraphobic Nosebleed","Musician","Unknown"
"aGRUMH","Musician","Unknown"
"Aiboforcen","Musician","Unknown"
"Akercocke","Musician","Unknown"
"Alabama 3","Musician","Unknown"
"Alien Faktor w/ Pain Station","Musician","Unknown"
"Almighty El Cee, The","Musician","Unknown"
"Amorphous Androgynous","Musician","Unknown"
"And Christ Wept","Musician","Unknown"
"And One","Musician","Unknown"
"Andraculoid","Musician","Unknown"
"Android Lust","Musician","Unknown"
"Anenzephalia","Musician","Unknown"
"Angel Zero","Musician","Unknown"
"Anti Group, The","Musician","Unknown"
"Antigen Shift","Musician","Unknown"
"Arcana","Musician","Unknown"
"Architect","Musician","Unknown"
"Astral Project","Musician","Unknown"
"Ataris","Musician","Unknown"
"Atmosphere","Musician","Unknown"
"B-sides","Musician","Unknown"
"Bassid","Musician","Unknown"
"Beck","Musician","Unknown"
"Beefcake","Musician","Unknown"
"Believer","Musician","Unknown"
"Big Daddy Kane","Musician","Unknown"
